Project ID,Client,Business Unit,Activity,Entity,Geography,Commercial Lead,Stage,Start Date,End Date,Month,Year,Revenue,Currency,New/Existing,Weighted %,Weighted Pipeline
B00284_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,7,2025,9676.58,EUR,Existing Business,,
B00284_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,8,2025,8162.9,EUR,Existing Business,,
B00284_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,9,2025,10261.93,EUR,Existing Business,,
B00284_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,10,2025,10938.74,EUR,Existing Business,,
B00284_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,11,2025,9329.03,EUR,Existing Business,,
B00284_1,Kendall & Partners,Digital Marketing,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,12,2025,9466.22,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,1,2025,8674.28,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,2,2025,7776.13,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,3,2025,8491.54,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,4,2025,8810.36,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,5,2025,8810.36,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,6,2025,8164.94,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,7,2025,8227.15,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,8,2025,6940.2,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,9,2025,8724.82,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,10,2025,9300.26,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,11,2025,7931.66,EUR,Existing Business,,
B00286_1,Pinnacle Exports,Market Research,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,12,2025,8048.3,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,1,2025,10271.94,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,2,2025,9208.38,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,3,2025,10055.55,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,4,2025,10433.09,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,5,2025,10433.09,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,6,2025,9668.79,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,7,2025,9742.46,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,8,2025,8218.48,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,9,2025,10331.8,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,10,2025,11013.22,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,11,2025,9392.54,EUR,Existing Business,,
B00288_1,Yardarm Shipping,Sales Enablement,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,12,2025,9530.67,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,1,2025,13884.05,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,2,2025,12446.49,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,3,2025,13591.56,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,4,2025,14101.87,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,5,2025,14101.87,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,6,2025,13068.81,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,7,2025,13168.38,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,8,2025,11108.49,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,9,2025,13964.96,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,10,2025,14886.0,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,11,2025,12695.42,EUR,Existing Business,,
B00290_1,Milano Ventures,Customer Experience,Marketing,Nexum EMEA,Italy,Giulia Romano,Won,01/01/2025,31/12/2025,12,2025,12882.11,EUR,Existing Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,18364.46,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,16462.99,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,17977.58,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,18652.56,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,18652.56,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,17286.14,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,17417.84,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,14693.22,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,18471.47,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,19689.73,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,16792.25,EUR,New Business,,
B00324_1,Albatross Foods,Recruitment,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,17039.19,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,16679.97,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,14952.91,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,16328.57,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,16941.64,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,16941.64,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,15700.55,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,15820.18,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,13345.47,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,16777.16,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,17883.68,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,15251.97,EUR,New Business,,
B00326_1,Greenvale Retail,Training & Development,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,15476.26,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,48086.24,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,43107.34,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,47073.22,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,48840.62,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,48840.62,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,45262.71,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,45607.57,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,38473.3,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,48366.44,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,51556.38,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,43969.49,EUR,New Business,,
B00328_1,Larchwood Services,HR Transformation,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,44616.1,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,17331.19,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,15536.7,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,16966.08,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,17603.08,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,17603.08,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,16313.54,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,16437.83,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,13866.51,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,17432.18,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,18581.89,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,15847.44,EUR,New Business,,
B00331_1,Uniform Industries,Payroll Advisory,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,16080.49,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,16254.5,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,14571.5,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,15912.07,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,16509.5,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,16509.5,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,15300.07,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,15416.64,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,13005.06,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,16349.22,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,17427.51,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,14862.93,EUR,New Business,,
B00333_1,Iberia Ventures,HR Compliance,HR,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,15081.5,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,49614.44,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,44477.31,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,48569.22,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,50392.79,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,50392.79,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,46701.18,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,47056.99,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,39696.0,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,49903.54,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,53194.86,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,45366.86,EUR,New Business,,
B00335_1,Castillo & Partners,CFO Advisory,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,46034.02,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,32456.91,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,29096.29,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,31773.15,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,32966.09,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,32966.09,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,30551.1,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,30783.87,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,25968.44,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,32646.03,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,34799.16,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,29678.21,EUR,New Business,,
B00338_1,Montserrat Group,Financial Planning,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,30114.66,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,19823.2,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,17770.69,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,19405.59,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,20134.19,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,20134.19,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,18659.22,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,18801.39,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,15860.34,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,19938.71,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,21253.74,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,18126.1,EUR,New Business,,
B00341_1,Nexo Digital,Tax Optimization,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,18392.66,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,47209.26,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,42321.16,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,46214.71,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,47949.88,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,47949.88,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,44437.22,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,44775.79,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,37771.64,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,47484.35,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,50616.11,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,43167.59,EUR,New Business,,
B00343_1,Solano Industries,M&A Support,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,43802.41,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,1,2025,33073.4,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,2,2025,29648.95,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,3,2025,32376.65,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,4,2025,33592.26,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,5,2025,33592.26,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,6,2025,31131.39,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,7,2025,31368.58,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,8,2025,26461.68,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,9,2025,33266.12,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,10,2025,35460.14,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,11,2025,30241.92,EUR,New Business,,
B00346_1,Verdana Holdings,Accounting Transformation,Finance,Nexum Iberia,Spain,Sarah Mitchell,Won,01/01/2025,31/12/2025,12,2025,30686.66,EUR,New Business,,
